CRN_final,cohort,grant_date_real,grant_year,Award Offered (£),Sector,Enterprise Size,enterprise_size_clean,Is Lead Participant,Innovate UK Product Type,prior_iuk_grant_received,total_iuk_grants,grant_rank,Address Region,is_crf,prior_source_grant,inc_date,company_age_at_grant,R/O Postal region,Legal form,SME indicator,Number of current directors,no_financial_data,pregrant_year,pregrant_current_assets,pregrant_current_liabilities,pregrant_total_assets,pregrant_long_term_liabilities,pregrant_net_tangible_assets,pregrant_fixed_assets,pregrant_turnover,pregrant_profit_loss,pregrant_creditors,pregrant_total_liabilities,pregrant_net_assets,pregrant_current_ratio,pregrant_leverage_ratio,pregrant_working_capital,pregrant_profit_margin,pregrant_roa,corporate_psc_flag,sic_code_dg,accounts_overdue,last_accounts_date,n_grant_rows,total_award_allgrants,first_grant_year,last_grant_year,prior_iuk_grant_received_ever,survival_36m_final,follow_on_equity_3yr,further_grant_bh
09755888,Cohort B,2019-01-01,2019,472024.7,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,1.0,4.0,1.0,South East,False,,2015-01-09,4.0,Southern,Private Limited,1.0,2,0,2018,67940,-43435.0,79482,-1100.0,36047,11542.0,,,,-44535.0,34947.0,1.564,0.5603155431418434,24505.0,,,0,62012.0,0,2025-09-29,1,472024.7,2019,2019,1.0,1,0.0,1.0
07680684,Cohort B,2019-01-01,2019,554261.0,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,1.0,3.0,1.0,East of England,False,,2011-06-23,7.5,Southern,Private Limited,1.0,5,0,2018,544463,-713783.0,768373,-34524.0,51270,223910.0,,,100230.0,-748307.0,20066.0,0.763,0.9738850792518737,-169320.0,,,0,59112.0,0,2024-09-27,1,554261.0,2019,2019,1.0,1,,
07178897,Cohort B,2019-01-01,2019,859968.0,AI & Data Economy,Medium,Medium,No,Collaborative R&D,1.0,2.0,1.0,London,False,,2010-04-03,8.7,London Inner,Private Limited,1.0,3,0,2018,4576298,-1858959.0,4748285,,2889326,171987.0,7475685.0,164955.0,-54879.0,-1858959.0,2889326.0,2.462,0.3915011419912663,2717339.0,0.022,0.035,1,62012.0,0,2025-10-15,1,859968.0,2019,2019,1.0,1,0.0,1.0
06840456,Cohort B,2019-01-01,2019,624218.0,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,1.0,5.0,1.0,Wales,False,,2009-09-03,9.3,Wales,Private Limited,1.0,2,0,2018,90638,-63727.0,131750,-8250.0,34438,41112.0,230099.0,29408.0,-15941.0,-71977.0,59773.0,1.422,0.546314990512334,26911.0,0.128,0.223,0,73110.0,0,2025-10-14,1,624218.0,2019,2019,1.0,1,0.0,1.0
10185630,Cohort B,2019-01-01,2019,714734.3,AI & Data Economy,Micro/small,Micro/Small,Yes,Collaborative R&D,1.0,2.0,1.0,Wales,False,,2016-05-18,2.6,London Inner,Private Limited,1.0,3,0,2018,130008,-37458.0,142008,-330000.0,104550,12000.0,,,,-367458.0,-225450.0,3.471,2.587586614838601,92550.0,,,0,62011.0,0,2026-03-19,1,714734.3,2019,2019,1.0,1,,
10757456,Cohort B,2019-01-01,2019,50006.0,AI & Data Economy,Micro,Micro,Yes,Collaborative R&D,1.0,3.0,1.0,London,False,,2017-08-05,1.4,London Inner,Private Limited,1.0,5,0,2018,92112,-5021.0,92112,,87091,,,,,-5021.0,87091.0,18.345,0.05450972728851833,87091.0,,,0,64191.0,0,2025-09-10,1,50006.0,2019,2019,1.0,1,0.0,1.0
SC254783,Cohort A,2019-01-08,2019,6370.0,,,,,,,,,,False,0.0,2003-08-26,15.4,,Private Limited,1.0,1,0,2018,22848,-3281.0,22848,,19567,,,,,-3281.0,26129.0,-6.96,-0.144,26129.0,,,0,82990.0,0,2025-10-30,1,6370.0,2019,2019,,1,,
06481717,Cohort A,2019-01-16,2019,11250.0,,,,,,,,,,False,1.0,2008-01-23,11.0,,Private Limited,1.0,2,0,2018,1761932,-1278214.0,3086784,,483820,1324852.0,,,381400.0,-1278214.0,4364998.0,-1.38,-0.414,3040146.0,,,0,59111.0,0,2025-12-01,2,36250.0,2019,2020,,1,,
08106114,Cohort A,2019-01-24,2019,80000.0,,,,,,,,,,False,0.0,2012-06-14,6.6,,Guarantee,1.0,0,0,2018,5021,-1284.0,5021,,3737,,,,,-1284.0,6305.0,-3.91,-0.256,6305.0,,,0,90020.0,1,2024-12-20,2,86648.0,2019,2021,,1,,
10639226,Cohort A,2019-01-29,2019,3650.0,,,,,,,,,,False,0.0,2017-02-25,1.9,,Guarantee,1.0,2,0,2018,1471,-462.0,1471,-998.0,1009,,1650.0,13.0,,-1460.0,2931.0,-3.18,-0.993,1933.0,0.008,0.009,0,90030.0,0,2026-03-21,1,3650.0,2019,2019,,1,,
OC311818,Cohort B,2019-02-01,2019,200916.0,AI & Data Economy,Micro/small,Micro/Small,Yes,Collaborative R&D,1.0,2.0,1.0,South East,False,,2005-02-23,13.9,Southern,Limited Liability Partnership,1.0,3,0,2018,1708215,-356060.0,1774474,-968414.0,1418414,66259.0,,,15167.0,-1324474.0,450000.0,4.798,0.746403723018765,1352155.0,,,0,,0,2025-12-18,1,200916.0,2019,2019,1.0,1,,
09220332,Cohort B,2019-02-01,2019,262325.0,AI & Data Economy,Micro/small,Micro/Small,Yes,Collaborative R&D,1.0,2.0,1.0,London,False,,2014-09-16,4.4,South Eastern,Private Limited,1.0,4,0,2018,32443,-108160.0,35464,,-72716,3021.0,,,-1660.0,-108160.0,-72696.0,0.3,3.049853372434018,-75717.0,,,0,63990.0,0,2025-08-18,1,262325.0,2019,2019,1.0,1,0.0,1.0
10629106,Cohort B,2019-02-01,2019,111864.2,AI & Data Economy,Micro,Micro,Yes,Collaborative R&D,1.0,2.0,1.0,North West,False,,2017-02-20,1.9,North West,Private Limited,1.0,0,0,2018,24159,-10418.0,26201,-190.0,15783,2042.0,,,,-10608.0,15593.0,2.319,0.4048700431281249,13741.0,,,0,62090.0,1,2024-04-25,1,111864.2,2019,2019,1.0,1,1.0,1.0
10732703,Cohort B,2019-02-01,2019,198426.0,AI & Data Economy,Micro,Micro,Yes,Collaborative R&D,1.0,2.0,1.0,South East,False,,2017-04-20,1.8,London Inner,Private Limited,1.0,3,0,2018,59823,-3336.0,59823,-940.0,56487,,,,,-4276.0,55547.0,17.933,0.07147752536649783,56487.0,,,0,62012.0,0,2025-11-10,1,198426.0,2019,2019,1.0,1,0.0,1.0
OC381549,Cohort B,2019-02-01,2019,93703.0,AI & Data Economy,Micro,Micro,No,Collaborative R&D,0.0,1.0,1.0,London,False,,2013-11-01,5.3,London Inner,Limited Liability Partnership,1.0,10,0,2018,2304392,-195212.0,2348142,-8866414.0,2152930,43750.0,,,-126596.0,-9061626.0,-6713484.0,11.805,3.859062186188059,2109180.0,,,0,,0,2025-09-30,1,93703.0,2019,2019,0.0,1,0.0,0.0
OC407592,Cohort B,2019-02-01,2019,173485.9,AI & Data Economy,Micro,Micro,Yes,Collaborative R&D,1.0,3.0,1.0,Wales,False,,2016-01-04,3.1,Wales,Limited Liability Partnership,1.0,4,0,2018,20105,,20105,-20005.0,20105,,,,,,,,,,,,0,,0,2025-12-30,1,173485.9,2019,2019,1.0,1,0.0,1.0
05693466,Cohort B,2019-02-01,2019,10152.0,AI & Data Economy,Micro/small,Micro/Small,Yes,Feasibility Studies,0.0,1.0,1.0,Yorkshire and The Humber,False,,2006-01-31,13.0,Yorks & Humberside,Private Limited,1.0,1,0,2018,44436,-61566.0,44436,,-17130,,89288.0,-31932.0,8279.0,-61566.0,-17130.0,0.722,1.385498244666487,-17130.0,-0.358,-0.719,0,62012.0,0,2026-04-29,1,10152.0,2019,2019,0.0,1,0.0,0.0
05097052,Cohort C,2019-02-01,2019,40072.0,Clean Growth & Infrastructure,Micro/small,Micro/Small,Yes,Collaborative R&D,1.0,5.0,1.0,South East,False,,2004-06-04,14.7,Southern,Private Limited,1.0,1,0,2018,20956,-12421.0,21459,,9038,503.0,,,,-12421.0,9038.0,1.687,0.5788247355421967,8535.0,,,0,74901.0,0,2026-04-20,1,40072.0,2019,2019,1.0,1,,
11251050,Cohort C,2019-02-01,2019,20131.0,Clean Growth & Infrastructure,Micro/small,Micro/Small,No,Collaborative R&D,1.0,10.0,1.0,North West,False,,2018-12-03,0.2,North West,Private Limited,1.0,2,0,2018,5657,-5634.0,5657,,23,,,,,-5634.0,23.0,1.004,0.9959342407636557,23.0,,,0,62012.0,0,2025-09-30,1,20131.0,2019,2019,1.0,1,,
10517275,Cohort A,2019-02-07,2019,49945.0,,,,,,,,,,False,0.0,2016-12-08,2.2,,Private Limited,1.0,2,0,2018,139574,-47568.0,150066,,102498,10492.0,,,-1197.0,-47568.0,197634.0,-2.93,-0.317,187142.0,,,0,59112.0,0,2025-02-26,4,80705.0,2019,2022,,1,,
09922943,Cohort B,2019-03-01,2019,195644.0,AI & Data Economy,Micro,Micro,Yes,Collaborative R&D,1.0,2.0,1.0,South East,False,,2015-12-18,3.2,London Inner,Private Limited,1.0,1,0,2018,23689,-73758.0,90564,,-50069,66875.0,,,25427.0,-73758.0,16806.0,0.321,0.81442957466543,-50069.0,,,1,70210.0,0,2025-09-26,1,195644.0,2019,2019,1.0,1,0.0,1.0
11121048,Cohort B,2019-03-01,2019,192705.8,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,1.0,3.0,1.0,London,False,,2017-12-21,1.2,London Inner,Private Limited,1.0,0,0,2018,390911,-347587.0,390911,,43324,,,,,-347587.0,43324.0,1.125,0.8891717040451663,43324.0,,,1,62020.0,1,2023-02-01,1,192705.8,2019,2019,1.0,1,0.0,1.0
OC310010,Cohort B,2019-03-01,2019,164410.0,AI & Data Economy,Medium,Medium,Yes,Collaborative R&D,0.0,1.0,1.0,London,False,,2004-11-15,14.3,London Inner,Limited Liability Partnership,1.0,30,0,2018,10048811,-2269241.0,10552243,-8283002.0,8283002,503432.0,16747440.0,,41339.0,-10552243.0,0.0,4.428,1.0,7779570.0,,,0,,0,2025-12-11,1,164410.0,2019,2019,0.0,1,0.0,0.0
10853421,Cohort B,2019-03-01,2019,139827.0,AI & Data Economy,Micro,Micro,Yes,Collaborative R&D,1.0,2.0,1.0,London,False,,2017-06-07,1.7,Southern,Private Limited,1.0,0,0,2018,78469,-24824.0,79618,-162100.0,54794,1149.0,,,,-186924.0,-107306.0,3.161,2.347760556658042,53645.0,,,0,62020.0,1,2022-03-08,1,139827.0,2019,2019,1.0,1,1.0,1.0
10006744,Cohort B,2019-03-01,2019,140413.0,AI & Data Economy,Micro/small,Micro/Small,Yes,Collaborative R&D,0.0,1.0,1.0,East of England,False,,2016-02-16,3.0,North West,Private Limited,1.0,0,0,2018,1535792,-78054.0,1546011,,1467957,10219.0,,,21177.0,-78054.0,1467957.0,19.676,0.05048735099556213,1457738.0,,,1,62012.0,1,2024-03-26,1,140413.0,2019,2019,0.0,1,1.0,0.0
08501521,Cohort B,2019-03-01,2019,206209.5,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,0.0,1.0,1.0,North West,False,,2013-04-24,5.9,North West,Private Limited,1.0,4,0,2018,208135,-7725.0,601392,,206662,393257.0,,,,-7725.0,593667.0,26.943,0.01284519913799984,200410.0,,,0,71129.0,0,2025-12-31,1,206209.5,2019,2019,0.0,1,,
03973694,Cohort A,2019-03-27,2019,15000.0,,,,,,,,,,False,0.0,2000-04-14,18.9,,Private Limited,1.0,2,0,2018,83404,-10883.0,85287,-7785.0,74404,1883.0,,,,-18668.0,103955.0,-7.66,-0.219,94287.0,,,0,93290.0,0,2026-01-28,2,59760.0,2019,2021,,1,,
10842340,Cohort B,2019-04-01,2019,108369.3,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,1.0,6.0,1.0,London,False,,2017-06-29,1.8,London Inner,Private Limited,1.0,3,0,2018,150,-12160.0,150,,-12010,,,,,-12160.0,-12010.0,0.012,81.06666666666666,-12010.0,,,0,62090.0,0,2026-06-02,1,108369.3,2019,2019,1.0,1,0.0,1.0
11080520,Cohort B,2019-04-01,2019,785819.0,AI & Data Economy,Micro/small,Micro/Small,Yes,Collaborative R&D,1.0,3.0,1.0,East of England,False,,2017-11-23,1.4,London Inner,Private Limited,1.0,2,0,2018,1115149,-103504.0,1116177,,1012673,1028.0,,,,-103504.0,1012673.0,10.774,0.0927308124069928,1011645.0,,,0,62012.0,0,2026-04-02,1,785819.0,2019,2019,1.0,1,0.0,1.0
05144546,Cohort B,2019-04-01,2019,53013.6,AI & Data Economy,Medium,Medium,No,Collaborative R&D,0.0,1.0,1.0,London,False,,2004-03-06,15.1,London Inner,Private Limited,1.0,2,0,2018,2260566,-2285862.0,3665367,-23018.0,1227044,1404801.0,,,294382.0,-2308880.0,1356487.0,0.989,0.6299178226900608,-25296.0,,,0,82990.0,0,2025-07-08,1,53013.6,2019,2019,0.0,1,,
07446928,Cohort B,2019-04-01,2019,130418.0,AI & Data Economy,Micro/small,Micro/Small,Yes,Collaborative R&D,0.0,1.0,1.0,South East,False,,2010-11-22,8.4,London Inner,Private Limited,1.0,1,0,2018,20201,,20520,,20520,319.0,,,,,,,,,,,0,59112.0,0,2026-02-17,1,130418.0,2019,2019,0.0,1,,
04199267,Cohort B,2019-04-01,2019,122845.8,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,0.0,1.0,1.0,East of England,False,,2001-12-04,17.3,Southern,Private Limited,1.0,2,0,2018,981099,-4716.0,2133307,,2128591,1152208.0,,,,-4716.0,2128591.0,118.0751599999997,0.01126270567502376,976383.0,,,0,68209.0,0,2025-11-26,1,122845.8,2019,2019,0.0,1,0.0,0.0
07253292,Cohort B,2019-04-01,2019,60603.0,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,0.0,1.0,1.0,London,False,,2010-05-13,8.9,London Outer,Private Limited,1.0,1,0,2018,31252,-10371.0,31252,-20460.0,20881,,,,,-30831.0,421.0,3.013,0.9865288621528222,20881.0,,,0,82990.0,0,2026-01-27,1,60603.0,2019,2019,0.0,1,0.0,0.0
08768653,Cohort B,2019-04-01,2019,60821.0,AI & Data Economy,Micro/small,Micro/Small,Yes,Collaborative R&D,0.0,1.0,1.0,London,False,,2013-11-11,5.4,London Inner,Private Limited,1.0,1,0,2018,107354,-1952.0,107354,,105402,,,,,-1952.0,105402.0,54.997,0.01818283436108575,105402.0,,,0,59113.0,0,2025-09-30,1,60821.0,2019,2019,0.0,1,,
07390770,Cohort B,2019-04-01,2019,104740.0,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,0.0,1.0,1.0,North West,False,,2010-09-29,8.5,North West,Private Limited,1.0,1,0,2018,21586,-16383.0,24386,-10.0,8003,2800.0,,,,-16393.0,7993.0,1.318,0.6722299680144345,5203.0,,,0,90030.0,0,2025-01-10,1,104740.0,2019,2019,0.0,1,0.0,0.0
SC529826,Cohort B,2019-04-01,2019,123051.6,AI & Data Economy,Micro/small,Micro/Small,Yes,Collaborative R&D,1.0,3.0,1.0,Scotland,False,,2016-03-16,3.0,Scotland,Private Limited,1.0,2,0,2018,481,-13507.0,2032,,-11475,1551.0,,,,-13507.0,-11475.0,0.036,6.647145669291339,-13026.0,,,0,58290.0,0,2025-10-23,1,123051.6,2019,2019,1.0,1,,
05135548,Cohort B,2019-04-01,2019,95821.6,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,0.0,1.0,1.0,Yorkshire and The Humber,False,,2004-05-24,14.9,London Inner,Private Limited,1.0,5,0,2018,85306,-72128.0,106558,-4411.0,19066,21252.0,,,16972.0,-76539.0,30019.0,1.183,0.7182848777191764,13178.0,,,1,82990.0,0,2025-08-28,1,95821.6,2019,2019,0.0,1,0.0,0.0
10877981,Cohort B,2019-04-01,2019,377044.0,AI & Data Economy,Micro/small,Micro/Small,Yes,Collaborative R&D,1.0,4.0,1.0,East Midlands,False,,2017-07-21,1.7,South Western,Private Limited,1.0,0,0,2018,64996,-13494.0,64996,,51502,,,,,-13494.0,51502.0,4.817,0.2076127761708413,51502.0,,,0,59112.0,1,2024-05-07,1,377044.0,2019,2019,1.0,1,,
08031953,Cohort B,2019-04-01,2019,287938.0,AI & Data Economy,Micro/small,Micro/Small,Yes,Collaborative R&D,1.0,2.0,1.0,West Midlands,False,,2012-04-16,7.0,Eastern,Private Limited,1.0,0,0,2018,107529,-113902.0,200367,-60069.0,86465,92838.0,,,,-173971.0,26396.0,0.944,0.8682617397076365,-6373.0,,,0,62090.0,1,2022-07-28,1,287938.0,2019,2019,1.0,1,0.0,1.0
10579464,Cohort B,2019-04-01,2019,195202.7,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,0.0,1.0,1.0,London,False,,2017-01-24,2.2,London Inner,Private Limited,1.0,0,0,2018,2,-667.0,2,,-665,,,,,-667.0,-665.0,0.003720000000000001,99.92661149825797,-665.0,,,0,82990.0,1,2020-09-11,1,195202.7,2019,2019,0.0,1,,
10530804,Cohort B,2019-04-01,2019,80391.0,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,0.0,1.0,1.0,London,False,,2016-12-17,2.3,Eastern,Private Limited,1.0,3,0,2018,210842,-637477.0,222466,-2208.0,-415011,11624.0,,,,-639685.0,-417219.0,0.331,2.875428155313621,-426635.0,,,0,62011.0,0,2026-03-31,1,80391.0,2019,2019,0.0,1,0.0,0.0
05969256,Cohort B,2019-04-01,2019,15245.0,AI & Data Economy,Medium,Medium,Yes,Feasibility Studies,0.0,1.0,1.0,South East,False,,2006-10-17,12.5,Southern,Guarantee,0.0,16,0,2018,44486000,-11182000.0,216534000,-63589000.0,205177000,172048000.0,78983000.0,2017000.0,421000.0,-74771000.0,141763000.0,3.978,0.3453083580407696,33304000.0,0.026,0.009,0,85421.0,0,2025-12-15,1,15245.0,2019,2019,0.0,1,0.0,0.0
10923911,Cohort C,2019-04-01,2019,1348367.01,Clean Growth & Infrastructure,Micro/small,Micro/Small,No,Collaborative R&D,1.0,2.0,1.0,London,False,,2017-08-21,1.6,London Inner,Private Limited,1.0,8,0,2018,234937,-25039.0,241272,,216233,6335.0,,,,-25039.0,216233.0,9.383,0.1037791372392984,209898.0,,,0,62012.0,0,2025-12-23,1,1348367.01,2019,2019,1.0,1,,
08166502,Cohort C,2019-04-01,2019,518150.0,Clean Growth & Infrastructure,Micro/small,Micro/Small,No,Collaborative R&D,1.0,3.0,1.0,South West,False,,2012-02-08,7.1,South Western,Private Limited,1.0,4,0,2018,3205461,-3098785.0,3205461,,106676,,,,651987.0,-3098785.0,106676.0,1.034,0.9667205434725301,106676.0,,,0,43220.0,0,2026-01-30,1,518150.0,2019,2019,1.0,1,,
02231246,Cohort B,2019-05-01,2019,0.0,AI & Data Economy,Medium,Medium,No,Collaborative R&D,0.0,1.0,1.0,North East,False,,1988-03-16,31.1,Northern,"Public, Quoted",0.0,11,0,2018,849000000,-1005000000.0,3317000000,-985000000.0,44000000,2468000000.0,1846000000.0,398000000.0,-9000000.0,-1990000000.0,1327000000.0,0.845,0.5999397045523063,-156000000.0,0.216,0.12,0,70100.0,0,2026-02-13,1,0.0,2019,2019,0.0,1,0.0,1.0
07350999,Cohort B,2019-05-01,2019,96947.9,AI & Data Economy,Micro/small,Micro/Small,Yes,Collaborative R&D,0.0,1.0,1.0,North East,False,,2010-08-19,8.7,North West,Private Limited,1.0,0,0,2018,52731,-33285.0,55209,-70726.0,21924,2478.0,,,,-104011.0,-48802.0,1.584,1.8839500806028,19446.0,,,0,59111.0,1,2024-11-13,1,96947.9,2019,2019,0.0,1,,
03505409,Cohort B,2019-05-01,2019,71166.0,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,0.0,1.0,1.0,London,False,,1998-05-02,21.0,London Outer,Private Limited,1.0,1,0,2018,436960,-139568.0,545743,-18089.0,406175,108783.0,1639294.0,-45572.0,-3187.0,-157657.0,388086.0,3.131,0.2888850612834246,297392.0,-0.028,-0.084,0,82990.0,0,2025-12-05,1,71166.0,2019,2019,0.0,1,,
02924619,Cohort B,2019-05-01,2019,20912.0,AI & Data Economy,Medium,Medium,No,Collaborative R&D,1.0,2.0,1.0,London,False,,1994-03-05,25.2,London Inner,Private Limited,1.0,4,0,2018,1597783,-1800177.0,2126698,-83672.0,326521,528915.0,,,46235.0,-1883849.0,242849.0,0.888,0.8858093626833711,-202394.0,,,0,82990.0,0,2025-06-30,1,20912.0,2019,2019,1.0,1,,
09903428,Cohort B,2019-05-01,2019,321492.0,AI & Data Economy,Micro,Micro,Yes,Collaborative R&D,1.0,4.0,1.0,East of England,False,,2015-04-12,4.1,London Inner,Private Limited,1.0,3,0,2018,1801250,-229770.0,2365222,,1634608,563972.0,,,79711.0,-229770.0,2135452.0,7.839,0.09714521512145582,1571480.0,,,0,71112.0,0,2025-05-15,1,321492.0,2019,2019,1.0,1,,
06430335,Cohort A,2019-05-08,2019,14970.0,,,,,,,,,,False,0.0,2007-11-19,11.5,,Guarantee,1.0,2,0,2018,1728,-2669.0,2128,,-541,400.0,,,,-2669.0,4797.0,-0.65,-1.254,4397.0,,,0,96090.0,0,2025-08-29,1,14970.0,2019,2019,,1,,
08706547,Cohort B,2019-06-01,2019,47955.0,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,1.0,2.0,1.0,South West,False,,2013-09-26,5.7,South Western,Private Limited,1.0,1,0,2018,44330,-14903.0,45768,,30865,1438.0,,,,-14903.0,30865.0,2.975,0.3256205208879567,29427.0,,,0,62012.0,0,2026-03-17,1,47955.0,2019,2019,1.0,1,,
01621606,Cohort B,2019-06-01,2019,11254.0,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,0.0,1.0,1.0,South West,False,,1982-12-03,36.5,London Inner,Private Limited,1.0,2,0,2018,255338,-152941.0,261873,-34618.0,108932,6535.0,,,-1265.0,-187559.0,74314.0,1.67,0.7162212217372543,102397.0,,,0,81300.0,0,2025-12-22,1,11254.0,2019,2019,0.0,1,,
06409060,Cohort B,2019-07-01,2019,262545.08,AI & Data Economy,Micro/small,Micro/Small,Yes,Collaborative R&D,1.0,6.0,1.0,South East,False,,2007-10-25,11.7,West Midlands,Private Limited,1.0,0,0,2018,103302,-43236.0,849158,,92122,745856.0,,,-77024.0,-43236.0,805922.0,2.389,0.05091631945998271,60066.0,,,0,70229.0,1,2023-05-12,1,262545.08,2019,2019,1.0,1,0.0,1.0
04564021,Cohort B,2019-07-01,2019,106200.0,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,0.0,1.0,1.0,London,False,,2002-10-16,16.7,London Inner,Private Limited,1.0,2,0,2018,320102,-116504.0,334259,-4938.0,217755,14157.0,,,,-121442.0,212817.0,2.748,0.3633170685007733,203598.0,,,0,90030.0,0,2025-09-05,1,106200.0,2019,2019,0.0,1,,
05875276,Cohort A,2019-07-16,2019,15000.0,,,,,,,,,,False,0.0,2006-07-13,13.0,,Private Limited,1.0,2,0,2018,31796,-94887.0,31796,,-63091,,504701.0,-66382.0,21000.0,-94887.0,126683.0,-0.34,-2.984,126683.0,-0.132,-2.088,0,90020.0,1,2021-01-25,1,15000.0,2019,2019,,1,,
09440902,Cohort A,2019-08-15,2019,8812.5,,,,,,,,,,False,0.0,2015-02-16,4.5,,Private Limited,1.0,2,0,2018,1094429,-771450.0,1094429,,322979,,,,,-771450.0,1865879.0,-1.42,-0.705,1865879.0,,,0,59111.0,0,2026-04-21,1,8812.5,2019,2019,,1,,
08307376,Cohort B,2019-10-01,2019,467930.4,AI & Data Economy,Micro/small,Micro/Small,Yes,Collaborative R&D,1.0,3.0,1.0,South West,False,,2012-11-26,6.8,South Western,Private Limited,1.0,2,0,2018,677331,-213711.0,884617,-199166.0,670906,207286.0,,,,-412877.0,471740.0,3.169,0.4667296694501688,463620.0,,,1,62012.0,0,2026-02-25,1,467930.4,2019,2019,1.0,1,0.0,1.0
10643431,Cohort B,2019-10-01,2019,35984.2,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,0.0,1.0,1.0,South West,False,,2017-02-28,2.6,South Western,Private Limited,1.0,1,0,2018,24648,-7545.0,29753,-900.0,22208,5105.0,,,,-8445.0,21308.0,3.267,0.2838369240076631,17103.0,,,0,62090.0,0,2026-03-23,1,35984.2,2019,2019,0.0,1,0.0,0.0
09144684,Cohort A,2019-10-16,2019,27450.0,,,,,,,,,,False,1.0,2014-07-23,5.2,,Private Limited,1.0,2,0,2018,57107,-45964.0,62053,-940.0,16089,4946.0,,,5062.0,-46904.0,108957.0,-1.24,-0.756,103071.0,,,0,59112.0,1,2025-04-30,1,27450.0,2019,2019,,1,,
10939938,Cohort A,2019-11-06,2019,7975.0,,,,,,,,,,False,0.0,2017-08-31,2.2,,Guarantee,1.0,2,0,2018,892,,892,,892,,10670.0,892.0,,,,,,,0.084,1.0,0,85520.0,0,2026-05-21,1,7975.0,2019,2019,,1,,
07946499,Cohort A,2019-11-06,2019,29500.0,,,,,,,,,,False,1.0,2012-02-13,7.7,,Private Limited,1.0,3,0,2018,192887,-167176.0,193997,,26821,1110.0,,,4765.0,-167176.0,361173.0,-1.15,-0.862,360063.0,,,0,90030.0,0,2025-09-30,1,29500.0,2019,2019,,1,,
07504334,Cohort B,2019-12-01,2019,642574.0,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,1.0,2.0,1.0,South West,False,,2011-01-25,8.8,Southern,Private Limited,1.0,2,0,2018,93122,-27355.0,93122,,65767,,,,,-27355.0,65767.0,3.404,0.2937544296729022,65767.0,,,0,62012.0,0,2026-02-27,1,642574.0,2019,2019,1.0,1,,
11032394,Cohort B,2019-12-01,2019,242467.0,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,0.0,1.0,1.0,London,False,,2017-10-25,2.1,London Inner,Private Limited,1.0,5,0,2018,2712859,-404309.0,2739091,,2334782,26232.0,,,,-404309.0,2334782.0,6.71,0.1476069980880518,2308550.0,,,0,62012.0,0,2026-06-08,1,242467.0,2019,2019,0.0,1,1.0,0.0
11405822,Cohort B,2020-04-01,2020,589070.0,AI & Data Economy,Micro/small,Micro/Small,Yes,Collaborative R&D,0.0,1.0,1.0,London,False,,2018-08-06,1.7,London Inner,Private Limited,1.0,0,0,2019,206323,-249358.0,206323,,-43035,,,,,-249358.0,-43035.0,0.827,1.208580720520737,-43035.0,,,0,62012.0,1,2024-08-30,1,589070.0,2020,2020,0.0,1,,
10103259,Cohort B,2020-04-01,2020,0.0,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,1.0,2.0,1.0,London,False,,2016-05-04,3.9,London Inner,Private Limited,1.0,2,0,2019,31633399,-58188511.0,39238479,-71939.0,-18950032,7605080.0,13039308.0,-19671983.0,251517.0,-58260450.0,-19021971.0,0.544,1.484778500206392,-26555112.0,-1.509,-0.501,1,71200.0,0,2025-12-20,1,0.0,2020,2020,1.0,1,0.0,1.0
11703539,Cohort B,2020-04-01,2020,518783.4,AI & Data Economy,Micro/small,Micro/Small,Yes,Collaborative R&D,1.0,4.0,1.0,London,False,,2018-11-29,1.3,London Inner,Private Limited,1.0,3,0,2019,172788,-182111.0,338059,,-9323,165271.0,,,,-182111.0,155948.0,0.949,0.5386959081107144,-9323.0,,,0,62020.0,0,2025-06-27,1,518783.4,2020,2020,1.0,1,,
11153557,Cohort B,2020-11-01,2020,185691.0,AI & Data Economy,Micro/small,Micro/Small,No,Collaborative R&D,0.0,1.0,1.0,South West,False,,2018-01-16,2.8,South Western,Private Limited,1.0,4,0,2019,59457,-49707.0,59760,-58.0,10053,303.0,,,,-49765.0,9995.0,1.196,0.8327476572958501,9750.0,,,0,62012.0,0,2025-12-22,1,185691.0,2020,2020,0.0,1,,
